CreatedDate,pm25,pm10,aqi,co2,temperature,humidity
2018-02-06 17:35:00,77,248.5,198,-1,0,0
2018-02-06 17:36:00,44.5,144.5,129,-1,0,0
2018-02-06 17:37:00,52,239,192,-1,0,0
2018-02-06 17:38:00,51,156.5,137,-1,0,0
2018-02-06 17:39:00,31.5,115.5,110,-1,0,0
2018-02-06 17:40:00,27,72.5,72,-1,0,0
2018-02-06 17:41:00,27,80.5,80,-1,0,0
2018-02-06 17:42:00,32,103,102,-1,0,0
2018-02-06 17:43:00,34.5,113.5,108,-1,0,0
2018-02-06 17:44:00,29,82.5,82,-1,0,0
2018-02-06 17:46:00,21,65.5,65,-1,0,0
2018-02-06 17:47:00,57.5,152.5,134,-1,0,0
2018-02-06 17:48:00,112.5,256,272,-1,0,0
2018-02-06 17:49:00,193,295,356,-1,0,0
2018-02-06 17:50:00,61.5,205,170,-1,0,0
2018-02-06 17:51:00,88.5,278.5,228,-1,0,0
2018-02-06 17:52:00,57.5,202.5,168,-1,0,0
2018-02-06 17:53:00,60.5,190,160,-1,0,0
2018-02-06 17:54:00,57,187,158,-1,0,0
2018-02-06 17:55:00,49,150,133,-1,0,0
2018-02-06 17:56:00,51.5,158,138,-1,0,0
2018-02-06 17:57:00,51,101.5,101,-1,0,0
2018-02-06 17:58:00,65.5,179.5,152,-1,0,0
2018-02-06 17:59:00,76,288,238,-1,0,0
2018-02-06 18:00:00,68.5,251.5,201,-1,0,0
2018-02-06 18:01:00,71.5,226,184,-1,0,0
2018-02-06 18:02:00,55.5,180,153,-1,0,0
2018-02-06 18:03:00,55,157,138,-1,0,0
2018-02-06 18:04:00,57,208,172,-1,0,0
2018-02-06 18:05:00,53.5,184,156,-1,0,0
2018-02-06 18:06:00,89,265,215,-1,0,0
2018-02-06 18:07:00,73.5,238.5,192,-1,0,0
2018-02-06 18:08:00,58.5,182,154,-1,0,0
2018-02-06 18:09:00,39,137,124,-1,0,0
2018-02-06 18:10:00,28,76.5,76,-1,0,0
2018-02-06 18:11:00,59,251,201,-1,0,0
2018-02-06 18:12:00,69.5,239,192,-1,0,0
2018-02-06 18:13:00,70,225,183,-1,0,0
2018-02-06 18:14:00,61.5,209.5,172,-1,0,0
2018-02-06 18:15:00,74,216,177,-1,0,0
2018-02-06 18:16:00,57.5,183.5,155,-1,0,0
2018-02-06 18:17:00,94,259,211,-1,0,0
2018-02-06 18:18:00,40,110,106,-1,0,0
2018-02-06 18:19:00,30,75,75,-1,0,0
2018-02-06 18:20:00,63,140,126,-1,0,0
2018-02-06 18:21:00,60.5,166,144,-1,0,0
2018-02-06 18:22:00,106,241.5,252,-1,0,0
2018-02-06 18:23:00,101,181,235,-1,0,0
2018-02-06 18:24:00,51.5,120.5,113,-1,0,0
2018-02-06 18:25:00,101.5,258.5,235,-1,0,0
2018-02-06 18:26:00,67.5,186,157,-1,0,0
2018-02-06 18:27:00,54.5,167,144,-1,0,0
2018-02-06 18:28:00,60,186,157,-1,0,0
2018-02-06 18:29:00,80.5,257.5,207,-1,0,0
2018-02-06 18:30:00,74,205,170,-1,0,0
2018-02-06 18:31:00,85.5,221.5,182,-1,0,0
2018-02-06 18:32:00,105.5,252.5,248,-1,0,0
2018-02-06 18:33:00,44,105,103,-1,0,0
2018-02-06 18:34:00,60.5,143.5,128,-1,0,0
2018-02-06 18:35:00,41,103,102,-1,0,0
2018-02-06 18:36:00,43,109.5,106,-1,0,0
2018-02-06 18:37:00,45,101.5,101,-1,0,0
2018-02-06 18:38:00,51,116,110,-1,0,0
2018-02-06 18:39:00,52,124.5,116,-1,0,0
2018-02-06 18:40:00,136,216.5,312,-1,0,0
2018-02-06 18:41:00,44,126.5,117,-1,0,0
2018-02-06 18:42:00,109,163,262,-1,0,0
2018-02-06 18:43:00,58.5,116.5,110,-1,0,0
2018-02-06 18:44:00,39,102,101,-1,0,0
2018-02-06 18:45:00,70,118.5,131,-1,0,0
2018-02-06 18:46:00,131.5,207,308,-1,0,0
2018-02-06 18:47:00,47,140.5,126,-1,0,0
2018-02-06 18:48:00,39,103,102,-1,0,0
2018-02-06 18:49:00,48,140,126,-1,0,0
2018-02-06 18:50:00,42.5,117,111,-1,0,0
2018-02-06 18:51:00,38.5,147,131,-1,0,0
2018-02-06 18:52:00,44,110,106,-1,0,0
2018-02-06 18:53:00,46,118.5,112,-1,0,0
2018-02-06 18:54:00,112,433,401,-1,0,0
2018-02-06 18:55:00,166.5,718.5,419,-1,0,0
2018-02-06 18:56:00,143,614,412,-1,0,0
2018-02-06 18:57:00,193,876,429,-1,0,0
2018-02-06 18:58:00,168,637,414,-1,0,0
2018-02-06 18:59:00,164,753,421,-1,0,0
2018-02-06 19:00:00,116.5,437.5,401,-1,0,0
2018-02-06 19:01:00,89,271.5,221,-1,0,0
2018-02-06 19:02:00,130,401,363,-1,0,0
2018-02-06 19:03:00,123,325,302,-1,0,0
2018-02-06 19:04:00,98,264,224,-1,0,0
2018-02-06 19:05:00,98,311.5,261,-1,0,0
2018-02-06 19:06:00,86.5,194,186,-1,0,0
2018-02-06 19:07:00,65,198.5,165,-1,0,0
2018-02-06 19:08:00,63.5,174.5,149,-1,0,0
2018-02-06 19:09:00,63,155,136,-1,0,0
2018-02-06 19:10:00,56.5,159.5,139,-1,0,0
2018-02-06 19:11:00,52,189.5,159,-1,0,0
2018-02-06 19:12:00,52.5,179,152,-1,0,0
2018-02-06 19:13:00,48,120.5,113,-1,0,0
2018-02-06 19:14:00,45,108,105,-1,0,0
2018-02-06 19:15:00,45.5,109,106,-1,0,0
2018-02-06 19:16:00,43,107,104,-1,0,0
2018-02-06 19:17:00,64,169,146,-1,0,0
2018-02-06 19:18:00,118.5,255.5,293,-1,0,0
2018-02-06 19:19:00,205,298,365,-1,0,0
2018-02-06 19:20:00,93,222.5,207,-1,0,0
2018-02-06 19:21:00,60.5,138,125,-1,0,0
2018-02-06 19:22:00,58,127,118,-1,0,0
2018-02-06 19:23:00,52.3333333333,167.6666666667,144,-1,0,0
2018-02-06 19:24:00,42,106,104,-1,0,0
2018-02-06 19:25:00,40,93,93,-1,0,0
2018-02-06 19:26:00,43.5,101.5,101,-1,0,0
2018-02-06 19:27:00,85.5,140,182,-1,0,0
2018-02-06 19:28:00,39,93.5,93,-1,0,0
2018-02-06 19:29:00,42.5,95,95,-1,0,0
2018-02-06 19:30:00,51,113,108,-1,0,0
2018-02-06 19:31:00,46,100.5,100,-1,0,0
2018-02-06 19:32:00,38,74,74,-1,0,0
2018-02-06 19:33:00,39,74,74,-1,0,0
2018-02-06 19:34:00,36,75.5,75,-1,0,0
2018-02-06 19:35:00,42,89,89,-1,0,0
2018-02-06 19:36:00,46,139,126,-1,0,0
2018-02-06 19:37:00,41,90.5,90,-1,0,0
2018-02-06 19:38:00,39,86.5,86,-1,0,0
2018-02-06 19:39:00,41.5,97,97,-1,0,0
2018-02-06 19:40:00,41.5,107.5,104,-1,0,0
2018-02-06 19:41:00,36,81,81,-1,0,0
2018-02-06 19:42:00,46,149,132,-1,0,0
