CreatedDate,pm25,pm10,aqi,co2,temperature,humidity
2018-02-07 10:24:00,95,202.5,214,-1,0,0
2018-02-07 10:25:00,148,265,321,-1,0,0
2018-02-07 10:26:00,141.5,281,316,-1,0,0
2018-02-07 10:27:00,101.5,248,235,-1,0,0
2018-02-07 10:28:00,108,274,259,-1,0,0
2018-02-07 10:29:00,149,422.5,389,-1,0,0
2018-02-07 10:30:00,115,276.5,282,-1,0,0
2018-02-07 10:31:00,111,282.5,269,-1,0,0
2018-02-07 10:32:00,101,248,235,-1,0,0
2018-02-07 10:33:00,112,288,272,-1,0,0
2018-02-07 10:34:00,130.5,322.5,307,-1,0,0
2018-02-07 10:35:00,113,273,276,-1,0,0
2018-02-07 10:36:00,99,248,228,-1,0,0
2018-02-07 10:37:00,95.5,219,214,-1,0,0
2018-02-07 10:38:00,119.5,288.5,296,-1,0,0
2018-02-07 10:39:00,124.5,281,303,-1,0,0
2018-02-07 10:40:00,126,266,304,-1,0,0
2018-02-07 10:41:00,123.5,260.5,302,-1,0,0
2018-02-07 10:42:00,151.5,368.5,324,-1,0,0
2018-02-07 10:43:00,116,284,286,-1,0,0
2018-02-07 10:44:00,118.5,255.5,293,-1,0,0
2018-02-07 10:45:00,135.5,285.5,311,-1,0,0
2018-02-07 10:46:00,107.5,259.5,255,-1,0,0
2018-02-07 10:47:00,107,256,255,-1,0,0
2018-02-07 10:48:00,138.5,285,314,-1,0,0
2018-02-07 10:49:00,157,369,328,-1,0,0
2018-02-07 10:50:00,121.5,307,301,-1,0,0
2018-02-07 10:51:00,105,277,248,-1,0,0
2018-02-07 10:52:00,90.5,210,200,-1,0,0
2018-02-07 10:53:00,83.5,159.5,176,-1,0,0
2018-02-07 10:54:00,146.5,508.5,405,-1,0,0
2018-02-07 10:55:00,135,347,311,-1,0,0
2018-02-07 10:56:00,126,387.5,346,-1,0,0
2018-02-07 10:57:00,132.5,345,309,-1,0,0
2018-02-07 10:58:00,102.5,264,238,-1,0,0
2018-02-07 10:59:00,102,238,238,-1,0,0
2018-02-07 11:00:00,142,410,374,-1,0,0
2018-02-07 11:01:00,146.5,389,348,-1,0,0
2018-02-07 11:02:00,121.5,282,301,-1,0,0
2018-02-07 11:03:00,133.5,310.5,310,-1,0,0
2018-02-07 11:04:00,111.5,277,269,-1,0,0
2018-02-07 11:05:00,134.5,371,326,-1,0,0
2018-02-07 11:06:00,127,304,305,-1,0,0
2018-02-07 11:07:00,133,285,310,-1,0,0
2018-02-07 11:08:00,129,293,307,-1,0,0
2018-02-07 11:09:00,110.5,268,265,-1,0,0
2018-02-07 11:10:00,102,249.5,238,-1,0,0
2018-02-07 11:11:00,100,226,231,-1,0,0
2018-02-07 11:12:00,93.5,217.5,207,-1,0,0
2018-02-07 11:13:00,111,256,269,-1,0,0
2018-02-07 11:14:00,113,267,276,-1,0,0
2018-02-07 11:15:00,110,256,265,-1,0,0
2018-02-07 11:16:00,97,189,221,-1,0,0
2018-02-07 11:17:00,97.5,199,221,-1,0,0
2018-02-07 11:18:00,106,270,252,-1,0,0
2018-02-07 11:19:00,93,230.5,207,-1,0,0
2018-02-07 11:20:00,89,251,201,-1,0,0
2018-02-07 11:21:00,97,251,221,-1,0,0
2018-02-07 11:22:00,94,244,211,-1,0,0
2018-02-07 11:23:00,103,263,241,-1,0,0
2018-02-07 11:25:00,141.5,269.5,316,-1,0,0
2018-02-07 11:26:00,113,275,276,-1,0,0
2018-02-07 11:27:00,86.5,174.5,186,-1,0,0
2018-02-07 11:28:00,102,244,238,-1,0,0
2018-02-07 11:29:00,84,164,179,-1,0,0
2018-02-07 11:30:00,78,127.5,159,-1,0,0
2018-02-07 11:31:00,94.5,232.5,211,-1,0,0
2018-02-07 11:32:00,111.5,232.5,269,-1,0,0
2018-02-07 11:33:00,117,269,289,-1,0,0
2018-02-07 11:34:00,128,240.5,306,-1,0,0
2018-02-07 11:35:00,102.5,254,238,-1,0,0
2018-02-07 11:36:00,83,156,176,-1,0,0
2018-02-07 11:37:00,119,275,296,-1,0,0
2018-02-07 11:38:00,90.5,203.5,200,-1,0,0
2018-02-07 11:39:00,82,149,172,-1,0,0
2018-02-07 11:40:00,85.5,172.5,182,-1,0,0
2018-02-07 11:41:00,91.5,219,201,-1,0,0
2018-02-07 11:42:00,85.5,161.5,182,-1,0,0
2018-02-07 11:43:00,87,165,189,-1,0,0
2018-02-07 11:44:00,82,150,172,-1,0,0
2018-02-07 11:45:00,78.5,144,159,-1,0,0
2018-02-07 11:46:00,89.6,158,196,-1,-1,-1
2018-02-07 11:47:00,88.25,150,193,-1,-1,-1
2018-02-07 11:48:00,85.6,168.2,182,-1,-1,-1
2018-02-07 11:49:00,96.2,179.8,218,-1,-1,-1
2018-02-07 11:50:00,97.75,161,221,-1,-1,-1
2018-02-07 11:51:00,92.3333333333,142.6666666667,204,-1,-1,-1
2018-02-07 11:52:00,166,261,335,-1,-1,-1
2018-02-07 11:57:00,94,213,211,-1,0,0
2018-02-07 11:58:00,91,176,201,-1,0,0
2018-02-07 11:59:00,82.5,142,172,-1,0,0
2018-02-07 12:00:00,120,248,300,-1,0,0
2018-02-07 12:01:00,110.5,217.5,265,-1,0,0
2018-02-07 12:02:00,100.5,234.5,231,-1,0,0
2018-02-07 12:03:00,113.5,243,276,-1,0,0
2018-02-07 12:04:00,89,247,198,-1,0,0
2018-02-07 12:05:00,101,240.5,235,-1,0,0
2018-02-07 12:06:00,109,273.5,262,-1,0,0
2018-02-07 12:07:00,166,513.5,406,-1,0,0
2018-02-07 12:08:00,95,252,214,-1,0,0
2018-02-07 12:09:00,84,216.5,179,-1,0,0
2018-02-07 12:10:00,77,157,155,-1,0,0
2018-02-07 12:11:00,77.5,168,155,-1,0,0
2018-02-07 12:12:00,75.5,136.5,148,-1,0,0
2018-02-07 12:13:00,84,145,179,-1,0,0
2018-02-07 12:14:00,123.5,241.5,302,-1,0,0
2018-02-07 12:15:00,80,146,165,-1,0,0
2018-02-07 12:16:00,80,142,165,-1,0,0
2018-02-07 12:17:00,88.5,152.5,193,-1,0,0
2018-02-07 12:18:00,80,140,165,-1,0,0
2018-02-07 12:19:00,104,244,245,-1,0,0
2018-02-07 12:20:00,103.3333333333,237.3333333333,241,-1,0,0
2018-02-07 12:21:00,97,248,221,-1,0,0
2018-02-07 12:22:00,110.5,237.5,265,-1,0,0
2018-02-07 12:23:00,93,217,207,-1,0,0
2018-02-07 12:24:00,124.5,282.5,303,-1,0,0
2018-02-07 12:25:00,115.5,281,282,-1,0,0
2018-02-07 12:26:00,95,249,214,-1,0,0
2018-02-07 12:27:00,108,208,259,-1,0,0
2018-02-07 12:28:00,99,255,228,-1,0,0
2018-02-07 12:29:00,97.5,237.5,221,-1,0,0
2018-02-07 12:30:00,140.5,355,315,-1,0,0
2018-02-07 12:31:00,98,234,224,-1,0,0
2018-02-07 12:33:00,96,232,218,-1,0,0
2018-02-07 12:34:00,98,213,224,-1,0,0
2018-02-07 12:35:00,96,211.5,218,-1,0,0
2018-02-07 12:36:00,86.5,164.5,186,-1,0,0
2018-02-07 12:37:00,83.5,184,176,-1,0,0
2018-02-07 12:38:00,95,188,214,-1,0,0
2018-02-07 12:39:00,89.5,164.5,196,-1,0,0
2018-02-07 12:40:00,89,137.5,196,-1,0,0
2018-02-07 12:41:00,89,163,196,-1,0,0
2018-02-07 12:42:00,90,149.5,200,-1,0,0
2018-02-07 12:43:00,94,164.5,211,-1,0,0
2018-02-07 12:44:00,94,173,211,-1,0,0
2018-02-07 12:45:00,92,165.5,204,-1,0,0
2018-02-07 12:46:00,96,185.5,218,-1,0,0
2018-02-07 12:47:00,101.5,217,235,-1,0,0
2018-02-07 12:48:00,104,189,245,-1,0,0
2018-02-07 12:49:00,168,277.5,337,-1,0,0
2018-02-07 12:50:00,141,370,324,-1,0,0
2018-02-07 12:51:00,99,179.5,228,-1,0,0
2018-02-07 12:52:00,149,279,322,-1,0,0
2018-02-07 12:53:00,114.5,248.5,279,-1,0,0
2018-02-07 12:54:00,111,224,269,-1,0,0
2018-02-07 12:55:00,105,260,248,-1,0,0
2018-02-07 12:56:00,99,179.5,228,-1,0,0
2018-02-07 12:57:00,91.5,178,201,-1,0,0
2018-02-07 12:58:00,94.5,210,211,-1,0,0
2018-02-07 12:59:00,91,163,201,-1,0,0
2018-02-07 13:00:00,93.5,164,207,-1,0,0
2018-02-07 13:01:00,90.5,169.5,200,-1,0,0
2018-02-07 13:02:00,90.5,188,200,-1,0,0
2018-02-07 13:03:00,102,253.5,238,-1,0,0
2018-02-07 13:04:00,96.5,209.5,218,-1,0,0
2018-02-07 13:05:00,89.5,150,196,-1,0,0
2018-02-07 13:06:00,87.5,152.5,189,-1,0,0
2018-02-07 13:07:00,91,176,201,-1,0,0
2018-02-07 13:08:00,90,154,200,-1,0,0
2018-02-07 13:09:00,99.5,223,228,-1,0,0
2018-02-07 13:10:00,117.5,202.5,289,-1,0,0
2018-02-07 13:11:00,99.5,167,228,-1,0,0
2018-02-07 13:12:00,88.5,139,193,-1,0,0
2018-02-07 13:13:00,85,129,182,-1,0,0
2018-02-07 13:14:00,95,150.5,214,-1,0,0
2018-02-07 13:16:00,110.5,185,265,-1,0,0
2018-02-07 13:17:00,105,241,248,-1,0,0
2018-02-07 13:18:00,113.5,187,276,-1,0,0
2018-02-07 13:19:00,106.5,177.5,252,-1,0,0
2018-02-07 13:20:00,93,159.5,207,-1,0,0
2018-02-07 13:21:00,95,176,214,-1,0,0
2018-02-07 13:22:00,88,190,193,-1,0,0
2018-02-07 13:23:00,84,174,179,-1,0,0
2018-02-07 13:24:00,109,184.5,262,-1,0,0
2018-02-07 13:25:00,71,139,135,-1,0,0
2018-02-07 13:26:00,74,145,145,-1,0,0
2018-02-07 13:27:00,77,181,155,-1,0,0
2018-02-07 13:28:00,74.5,133,145,-1,0,0
2018-02-07 13:29:00,78.5,147,159,-1,0,0
2018-02-07 13:30:00,76,133.5,152,-1,0,0
2018-02-07 13:31:00,74.5,126,145,-1,0,0
2018-02-07 13:32:00,71.5,114.5,135,-1,0,0
2018-02-07 13:33:00,76,127,152,-1,0,0
2018-02-07 13:34:00,73,138,141,-1,0,0
2018-02-07 13:35:00,82.5,133,172,-1,0,0
2018-02-07 13:36:00,79,131,162,-1,0,0
2018-02-07 13:37:00,80,131.5,165,-1,0,0
2018-02-07 13:38:00,80.5,151,165,-1,0,0
2018-02-07 13:39:00,86,178,186,-1,0,0
2018-02-07 16:06:00,53.3333333333,86,88,-1,0,0
2018-02-07 16:07:00,53.5,84.5,88,-1,0,0
2018-02-07 16:08:00,55.6666666667,85.3333333333,91,-1,0,0
2018-02-07 16:09:00,55.6666666667,98.3333333333,98,-1,0,0
2018-02-07 16:10:00,55,82.8,91,-1,0,0
2018-02-07 16:11:00,55.6666666667,85,91,-1,0,0
2018-02-07 16:12:00,63.4,93,107,-1,0,0
2018-02-07 16:13:00,57.5,83,94,-1,0,0
2018-02-07 16:15:00,56.5,93,93,-1,0,0
2018-02-07 16:16:00,57.5,99,99,-1,0,0
2018-02-07 16:17:00,62,128.5,118,-1,0,0
2018-02-07 16:18:00,70,184,156,-1,0,0
2018-02-07 16:19:00,63,128,118,-1,0,0
2018-02-07 16:20:00,60,107,104,-1,0,0
2018-02-07 16:21:00,85,137.5,182,-1,0,0
2018-02-07 16:22:00,62.5,118.5,112,-1,0,0
2018-02-07 16:23:00,67,157,138,-1,0,0
2018-02-07 16:24:00,64.5,131.5,120,-1,0,0
2018-02-07 16:25:00,66,162,141,-1,0,0
2018-02-07 16:27:00,62,130,120,-1,0,0
2018-02-07 16:28:00,72.5,157.5,138,-1,0,0
2018-02-07 16:29:00,70.5,163.5,142,-1,0,0
2018-02-07 16:30:00,66.5,129.5,119,-1,0,0
2018-02-07 16:31:00,72,166.5,144,-1,0,0
2018-02-07 16:32:00,74,181,154,-1,0,0
2018-02-07 16:33:00,70,158.5,138,-1,0,0
2018-02-07 16:34:00,56.5,104,102,-1,0,0
2018-02-07 16:35:00,78,208,172,-1,0,0
2018-02-07 16:36:00,86,257,207,-1,0,0
2018-02-07 16:37:00,77.5,247,198,-1,0,0
2018-02-07 16:38:00,71.5,219.5,179,-1,0,0
2018-02-07 16:39:00,76,258,208,-1,0,0
2018-02-07 16:40:00,63.5,185.5,156,-1,0,0
2018-02-07 16:41:00,70,186,157,-1,0,0
2018-02-07 16:42:00,69,134,128,-1,0,0
2018-02-07 16:43:00,81,259,209,-1,0,0
2018-02-07 16:44:00,77.5,228.5,185,-1,0,0
2018-02-07 16:45:00,73,200,166,-1,0,0
2018-02-07 16:46:00,65,164,142,-1,0,0
2018-02-07 16:47:00,67,184,156,-1,0,0
2018-02-07 16:48:00,71.5,202,168,-1,0,0
2018-02-07 16:49:00,57,110,106,-1,0,0
2018-02-07 16:50:00,64,155,136,-1,0,0
2018-02-07 16:51:00,97,192,221,-1,0,0
2018-02-07 16:52:00,63,161.5,140,-1,0,0
2018-02-07 16:53:00,57,124,116,-1,0,0
2018-02-07 16:55:00,67,163,142,-1,0,0
2018-02-07 16:56:00,69,171,147,-1,0,0
2018-02-07 16:57:00,89,257.5,207,-1,0,0
2018-02-07 16:58:00,59,139,126,-1,0,0
2018-02-07 16:59:00,60,119,112,-1,0,0
2018-02-07 17:00:00,56,108,105,-1,0,0
2018-02-07 17:01:00,57,115.5,110,-1,0,0
2018-02-07 17:02:00,57,116,110,-1,0,0
2018-02-07 17:03:00,63.5,144.5,129,-1,0,0
2018-02-07 17:04:00,62.5,122,114,-1,0,0
2018-02-07 17:05:00,63,131,120,-1,0,0
2018-02-07 17:06:00,73.5,160.5,141,-1,0,0
2018-02-07 17:07:00,76,149,152,-1,0,0
2018-02-07 17:08:00,68,142.5,128,-1,0,0
2018-02-07 17:09:00,79.5,162.5,162,-1,0,0
2018-02-07 17:10:00,124,218.5,303,-1,0,0
2018-02-07 17:11:00,120.5,201.5,300,-1,0,0
2018-02-07 17:12:00,88,157,193,-1,0,0
2018-02-07 17:13:00,83,211,176,-1,0,0
2018-02-07 17:14:00,57.5,133.5,122,-1,0,0
2018-02-07 17:15:00,52,119,112,-1,0,0
2018-02-07 17:16:00,70,199.5,166,-1,0,0
2018-02-07 17:17:00,55,140.5,126,-1,0,0
2018-02-07 17:18:00,49,127,118,-1,0,0
2018-02-07 17:19:00,51,128.5,118,-1,0,0
2018-02-07 17:20:00,56,134,122,-1,0,0
2018-02-07 17:21:00,60,133.5,122,-1,0,0
2018-02-07 17:22:00,77,164,155,-1,0,0
2018-02-07 17:23:00,61.5,138,125,-1,0,0
2018-02-07 17:24:00,55.5,139,126,-1,0,0
2018-02-07 17:25:00,55,123,115,-1,0,0
2018-02-07 17:26:00,59.6666666667,149.6666666667,132,-1,0,0
